timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-15T00:16:43,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,13.376632928848268,1.190882973771854e-05,8.902711019329656e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:44,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,14.29110050201416,1.190882973771854e-05,8.333038967880837e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:45,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,15.252713441848757,1.190882973771854e-05,7.80767945527933e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:46,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,16.152955770492554,1.190882973771854e-05,7.372539061533877e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:47,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,17.171859741210938,1.190882973771854e-05,6.935084444661754e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:47,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,18.03983283042908,1.190882973771854e-05,6.601408033909862e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:48,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,19.06132817268372,1.190882973771854e-05,6.247639004917174e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:49,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,19.836762189865112,1.190882973771854e-05,6.003414077224222e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:50,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,20.579833030700684,1.190882973771854e-05,5.786650319248523e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:51,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,21.432249546051025,1.190882973771854e-05,5.556500129456913e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:52,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,22.12094140052796,1.190882973771854e-05,5.383509463767357e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:53,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,23.097153186798096,1.190882973771854e-05,5.155972964029786e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:54,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,24.476733446121216,1.190882973771854e-05,4.865367253327551e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:55,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,25.47333288192749,1.190882973771854e-05,4.675018299693116e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:56,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,26.28658175468445,1.190882973771854e-05,4.5303835427732266e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:57,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,27.45548367500305,1.190882973771854e-05,4.337504987595967e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:16:59,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,29.75869011878968,1.190882973771854e-05,4.0017990342253973e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:00,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,30.66809916496277,1.190882973771854e-05,3.883132656400159e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:01,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,31.450117588043213,1.190882973771854e-05,3.786577173958189e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:02,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,32.81411385536194,1.190882973771854e-05,3.629179136212632e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:03,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,33.58562421798706,1.190882973771854e-05,3.545811642631512e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:05,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,35.16093611717224,1.190882973771854e-05,3.386948998750459e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:06,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,36.52222895622253,1.190882973771854e-05,3.260707267344797e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:07,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,37.85507225990296,1.190882973771854e-05,3.145900675068232e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:08,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,38.56748747825623,1.190882973771854e-05,3.087789875975862e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:09,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,39.51952385902405,1.190882973771854e-05,3.01340415441246e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:10,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,40.36238050460816,1.190882973771854e-05,2.950477545881842e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:11,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,41.32170271873474,1.190882973771854e-05,2.881979433127093e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
2024-05-15T00:17:12,centralized,d319d9ce-31f0-4cc7-a8b0-3ceb2cbbe0a1,42.313745737075806,1.190882973771854e-05,2.814411612650941e-07,42.5,13.847,5.810163974761963,1.7792930867936876e-05,5.779943253662851e-06,2.4243397722717456e-06,2.5997213893871472e-05,South Korea,KOR,gyeonggi-do,,,Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-debian-bullseye-sid,3.7.12,2.2.2,24,13th Gen Intel(R) Core(TM) i7-13700,1,1 x NVIDIA GeForce RTX 4070,127.1715,37.1541,15.493770599365234,machine,N
